,adult,backdrop_path,belongs_to_collection,budget,genres,genres_0_name,genres_1_name,genres_2_name,genres_3_name,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,homepage,id,imdb_id,origin_country,origin_country_0,origin_country_1,origin_country_2,origin_country_3,origin_country_4,original_language,original_title,overview,popularity,poster_path,production_companies,production_companies_0_id,production_companies_0_logo_path,production_companies_0_name,production_companies_0_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,production_companies_13_id,production_companies_13_logo_path,production_companies_13_name,production_companies_13_origin_country,production_companies_14_id,production_companies_14_logo_path,production_companies_14_name,production_companies_14_origin_country,production_companies_15_id,production_companies_15_logo_path,production_companies_15_name,production_companies_15_origin_country,production_companies_16_id,production_companies_16_logo_path,production_companies_16_name,production_companies_16_origin_country,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_countries,production_countries_0_iso_3166_1,production_countries_0_name,production_countries_1_iso_3166_1,production_countries_1_name,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,production_countries_5_iso_3166_1,production_countries_5_name,release_date,revenue,runtime,spoken_languages,spoken_languages_0_english_name,spoken_languages_0_iso_639_1,spoken_languages_10_english_name,spoken_languages_10_iso_639_1,spoken_languages_10_name,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,spoken_languages_8_english_name,spoken_languages_8_iso_639_1,spoken_languages_8_name,spoken_languages_9_english_name,spoken_languages_9_iso_639_1,spoken_languages_9_name,status,tagline,title,video,vote_average,vote_count
337,False,/oBIQDKcqNxKckjugtmzpIIOgoc4.jpg,,18000000,,Action,War,Thriller,,,,,,,https://landofbad.com,969492,tt19864802,,AU,,,,,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",120.698,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,,174474.0,,Broken Open Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168294.0,/hO9hMQIAUvSEVJHBUdtrsXWfoRu.png,Volition Media Partners,US,76991.0,/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png,Highland Film Group,US,41958.0,/c7WdqE45i8BTbfhb6tERG34WS47.png,Hoodlum Entertainment,AU,194918.0,/pzsC9ZzbRjHaBES0GH8n2dgtCZk.png,R.U. Robot Studios,CZ,219466.0,,Moonbow,,147011.0,,Gosdom Entertainment,US,179983.0,,Short Porch Pictures,US,185127.0,/lD5UjvX5MsbIwbZJvdC5aee1nwm.png,The Avenue Entertainment,US,,,,,,AU,Australia,CZ,Czech Republic,US,United States of America,,,,,,,2024-02-09,6461949,113,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,No man left behind.,Land of Bad,False,7.3,1091
338,False,/bml9iJaB6W3lAUXR2mIthlzl62o.jpg,,0,,Horror,,,,,,,,,,1091267,tt26754354,,IT,,,,,en,The Well,A young restorer travels to a small village to restore a medieval painting to its former glory. She will put her life in danger due to a curse attached to the painting.,152.449,/8QV86y9ympSjtZfuAeufAeBb9OG.jpg,,194281.0,,Iperuranio Film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Italy,,,,,,,,,,,2024-08-01,0,91,,Italian,it,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,Released,Evil has new depths.,The Well,False,5.75,58
339,False,/aA5B2OsN6rccwnhn8TEG4m4V3jI.jpg,,0,,Crime,Comedy,Action,,,,,,,https://tv.apple.com/movie/umc.cmc.3ocr6483492qm53io2bsy2o69,1059064,tt24169886,,US,,,,,en,The Instigators,"Rory and Cobby are unlikely partners thrown together for a heist. But when it goes awry, they team up to outrun police, backward bureaucrats, and a vengeful crime boss.",99.228,/pIz9csYn1yjrzQi0BuBZNJrTMi0.jpg,,187968.0,/xdVAEg1biNrQw5nnMXKswPCRpkq.png,Artists Equity,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14320.0,,The Walsh Company,US,194232.0,/oE7H93u8sy5vvW5EH3fpCp68vvB.png,Apple Studios,US,77863.0,/7z6YOzvdk70YY8OaRbn5mfxrvbO.png,Studio 8,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-08-02,11098,102,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Worst. Heist. Ever.,The Instigators,False,6.218,353
340,False,/iuRVt8tFiXDPGgzavhuSa3QHRxD.jpg,,35000000,,Comedy,,,,,,,,,https://www.warnerbros.com/movies/hangover,18785,tt1119646,,US,,,,,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",92.987,/uluhlXubGu1VxU63X9VHCLWDAYP.jpg,,923.0,/8M99Dkt23MjQMTTWukq4m5XsEuo.png,Legendary Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.0,,Green Hat Films,US,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2009-06-02,469310836,100,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Some guys just can't handle Vegas,The Hangover,False,7.322,16749
341,False,/pwGmXVKUgKN13psUjlhC9zBcq1o.jpg,,80000000,,Action,Fantasy,,,,,,,,https://www.madameweb.movie,634492,tt11057302,,US,,,,,en,Madame Web,"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.",108.293,/rULWuutDcN5NvtiZi4FRPzRYWSh.jpg,,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png,di Bonaventura Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-02-14,100298817,116,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Her web connects them all.,Madame Web,False,5.5,1884
342,False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,,150000000,,Animation,Comedy,Family,Fantasy,,,,,,http://disney.go.com/disneypictures/ratatouille,2062,tt0382932,,US,,,,,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",150.591,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,,3.0,/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png,Pixar,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2007-06-21,623726000,111,,French,fr,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,Released,He's dying to become a chef.,Ratatouille,False,7.823,16931
343,False,/9h8lN8CExMulqDmYg9hLpz8TvvP.jpg,,0,,Animation,Science Fiction,,,,,,,,,14258,tt0353014,,KR,,,,,ko,원더풀 데이즈,"Civilization has been destroyed by war and pollution, but the survivors have built the last city of Ecoban. As most natural resources have been exhausted, Ecoban is powered by pollution. The citizens of Ecoban need to continue creating this pollution leading them into conflict with the inhabitants of Marr while one man just wants to clear away the clouds and see the sky.",98.596,/jpf0sxtj2OrzTi1IBTfECtHIG7k.jpg,,21723.0,,Tin House Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR,South Korea,,,,,,,,,,,2003-07-17,0,86,,Korean,ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,A fantastic journey to the future begins.,Wonderful Days,False,6.1,155
344,False,/kdbLf3aTQsEXqYlH9vA4fzmnSFz.jpg,,68000000,,War,Drama,Action,,,,,,,,228150,tt2713180,,US,,,,,en,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",149.992,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11029.0,/aEqqnFZjCW10ODE4TYQ1qkjvokr.png,QED International,US,34034.0,,LStar Capital,US,47169.0,,Le Grisbi Productions,US,16312.0,,Crave Films,US,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2014-10-15,211817906,135,,English,en,,,,German,de,Deutsch,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,Released,War never ends quietly.,Fury,False,7.5,11862
345,False,/ArRR0UvZSV1ONjEm84IGZSWHqYq.jpg,,0,,Horror,Thriller,,,,,,,,https://epic-pictures.com/film/beezel,1291594,tt28999532,,US,,,,,en,Beezel,"Over six tumultuous decades, three unwitting guests of a cursed New England home stumble upon a sinister secret dwelling beneath its floors - an eternal witch with an insatiable thirst for the souls of the living.",99.013,/a9gZxhG98LATZJGy1vWssyjVkk.jpg,,111927.0,,Social House Films,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-09-20,0,82,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,The blind witch waits.,Beezel,False,6.6,21
346,False,/iE2upJdpVgrOukZSxI3mS0I82sm.jpg,,0,,Mystery,Thriller,Crime,,,,,,,,1123282,tt1659324,,US,,,,,en,Depravity,A group of roommates in a US metropolis inadvertently kill an innocent man and proceed on a perilous journey of deception and cover-up.,130.821,/f3bydROw9Swi4kgWtxD7SM5RLAV.jpg,,121204.0,/vbtvY4IxgUZk713rkmoTO4MHIac.png,BondIt Media Capital,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-10-11,0,112,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Depravity,False,5.389,9
347,False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,,50000000,,Animation,Comedy,Family,Fantasy,,,,,,https://movies.disney.com/encanto,568124,tt2953050,,US,,,,,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",95.027,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,,6125.0,/tzsMJBJZINu7GHzrpYzpReWhh66.png,Walt Disney Animation Studios,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2021-10-13,253000000,102,,Spanish,es,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,Released,There's a little magic in all of us...almost all of us.,Encanto,False,7.6,9390
348,False,/qkEnklEGDFy4TRVhuHFn2DI2BP6.jpg,,0,,Horror,Thriller,,,,,,,,https://www.netflix.com/title/81582382,930600,tt4196566,,US,,,,,en,The Deliverance,"Ebony Jackson, a struggling single mother fighting her personal demons, moves her family into a new home for a fresh start. But when strange occurrences inside the home raise the suspicions of Child Protective Services and threaten to tear the family apart, Ebony soon finds herself locked in a battle for her life and the souls of her children.",97.795,/og1FteMFRInoQnlZeWqEn8XpXHh.jpg,,100033.0,/74LDJbOFdya1ijNT11uh0mM5eg0.png,Tucker Tooley Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14226.0,,Turn Left Productions,US,695.0,/rxXG5CZjBGFbJt9tYgrySrkJCTF.png,Lee Daniels Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-08-16,0,112,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Every family has its demons.,The Deliverance,False,6.2,367
349,False,/udSev1YWgZv7KhaTV8HXnyNcFkD.jpg,,15000000,,Comedy,Family,Romance,,,,,,,https://movies.disney.com/the-parent-trap-1998,9820,tt0120783,,US,,,,,en,The Parent Trap,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",96.75,/a3XOGrrAjl1wwiumtACWBufg6AL.jpg,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8795.0,,The Meyers/Shyer Company,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,1998-07-28,92108518,128,,Italian,it,,,,Spanish,es,Español,French,fr,Français,English,en,English,,,,,,,,,,,,,,,,,,,Released,"Twice the Fun, Double the Trouble.",The Parent Trap,False,7.2,4117
350,False,,,0,,Drama,Romance,,,,,,,,,1149913,,,ID,,,,,id,TOGEFILM - Mei Mei,,84.562,/mCJ6shuScPnCh2CS68sPMxGH4UP.jpg,,198702.0,,Kelas Bintang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,2023-04-06,0,0,,Indonesian,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,TOGEFILM - Mei Mei,False,10.0,1
351,False,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,,150000000,,Animation,Adventure,Family,Comedy,,,,,,http://movies.disney.com/zootopia,269149,tt2948356,,US,,,,,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",100.621,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,,6125.0,/tzsMJBJZINu7GHzrpYzpReWhh66.png,Walt Disney Animation Studios,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2016-02-11,1023784195,109,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Welcome to the urban jungle.,Zootopia,False,7.751,16169
352,False,/wXfAvsPZqBDJ8U78F2IAzsUxtNh.jpg,,45000000,,Family,Animation,Drama,,,,,,,http://movies.disney.com/the-lion-king,8587,tt0110357,,US,,,,,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",107.589,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171656.0,/4UBohOtIr9DtxylH48Qsg6aDow6.png,Walt Disney Feature Animation,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,1994-06-24,763455561,89,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,The greatest adventure of all is finding our place in the Circle of Life.,The Lion King,False,8.259,18179
353,False,/juhNBu3B3B4ijVimeiUlAHFlooA.jpg,,2150000,,Mystery,Horror,Thriller,,,,,,,,1070535,tt25730490,,SE,,,,,sv,Canceled,"Gone Ghosting is a popular ghost hunting team that earned millions from live broadcasts and selling merch. Lise, Catta, Sandro, and Polly join the group to live-stream a ghost hunt to prove that everything is real. They break into a place where legend says everyone has died and do the craziest broadcast ever live.",147.58,/kgtDMp1Qut4M92g2yTdX2YL9zh8.jpg,,327.0,/vodjjKlAbwGeERPjrAhxZMBGPUc.png,Nordisk Film Sweden,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169296.0,,Scandinavian Content Group,SE,232658.0,,Lumiverse,,232662.0,,Reach for the Stars AB,,232663.0,,Zombies on a diet AB,,,,,,,,,,,,,,,,,,,,,,,SE,Sweden,,,,,,,,,,,2023-08-25,0,97,,Swedish,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,THE WAY BACK GOES THROUGH HELL,Canceled,False,6.2,12
354,False,/dIWwZW7dJJtqC6CgWzYkNVKIUm8.jpg,,0,,Animation,Romance,Drama,,,,,,,https://www.funimationfilms.com/movie/yourname/,372058,tt5311514,,JP,,,,,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",104.806,/vfJFJPepRKapMd5G2ro7klIRysq.jpg,,3756.0,/t38uPdbKmyBB8brKKeTFWIwojRz.png,CoMix Wave Films,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.0,/fRSWWjquvzcHjACbtF53utZFIll.png,TOHO,JP,2073.0,/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png,KADOKAWA,JP,8157.0,/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png,jeki,JP,14602.0,/t9eqx5QCHtu8LxxgYzivqrJAosp.png,AMUSE,JP,128617.0,,voque ting,JP,104184.0,,Lawson Entertainment,JP,,,,,,,,,,,,,,JP,Japan,,,,,,,,,,,2016-08-26,358000000,106,,Japanese,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,"Separated by distance, connected by fate.",Your Name.,False,8.5,11308
355,False,/5uIttXZuJ1g3eXJ6yc3Obrd3G3a.jpg,,35000000,,Science Fiction,Romance,Comedy,,,,,,,https://www.searchlightpictures.com/poor-things,792307,tt14230458,,US,,,,,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",87.339,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,,127929.0,/7DLKyL15ETI9645XSr9JcbMV79c.png,Searchlight Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705.0,/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png,Film4 Productions,GB,22213.0,/qx9K6bFWJupwde0xQDwOvXkOaL8.png,TSG Entertainment,US,3353.0,/qv2v9HaStUTRjqonODM29YG0oFX.png,Element Pictures,IE,72597.0,,Limp,GB,138287.0,/3I1k679J7ZLQtVFM23dJhFZQQCH.png,Fruit Tree,US,,,,,,,,,,,,,,,,,,IE,Ireland,GB,United Kingdom,US,United States of America,,,,,,,2023-12-07,117607117,142,,English,en,,,,French,fr,Français,Portuguese,pt,Português,,,,,,,,,,,,,,,,,,,,,,Released,She's like nothing you've ever seen.,Poor Things,False,7.743,4052
356,False,/lxD5ak7BOoinRNehOCA85CQ8ubr.jpg,,30000000,,Animation,Adventure,Family,Comedy,,,,,,http://toystory.disney.com/toy-story,862,tt0114709,,US,,,,,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",115.515,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,,3.0,/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png,Pixar,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,1995-10-30,394436586,81,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Hang on for the comedy that goes to infinity and beyond!,Toy Story,False,7.971,18275
357,False,/mO9oOVXM8tTlC11VFM4FBBNnL3f.jpg,,0,,Action,Crime,Drama,Thriller,Comedy,,,,,,1017163,tt27811040,,KR,,,,,ko,범죄도시 4,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,89.487,/r7LHM9MsPEipFCBPbsV6nHzSw3D.jpg,,84678.0,/8pjrX8L669kQUdCqCCpv3uWOSBC.png,BA Entertainment,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96989.0,,Hong Film,KR,129217.0,/s5rN5NUfE9yx21Yh0CuLULAGH5Y.png,Big Punch Pictures,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR,South Korea,,,,,,,,,,,2024-04-24,0,109,,English,en,,,,Korean,ko,한국어/조선말,Tagalog,tl,,,,,,,,,,,,,,,,,,,,,,,Released,Time for the ultimate wipeout,The Roundup: Punishment,False,6.7,71
358,False,/hP3HWRujFCM2qLUYhSAJEm23ElP.jpg,,0,,Romance,Comedy,Drama,,,,,,,,1096342,tt26546123,,US,,,,,en,Beautiful Wedding,"Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",146.5,/6214Uk9CZZcIibI84o5DEtbhfyk.jpg,,6626.0,/A1BnMoWjzjOrjzpWimyBQkf84mS.png,Voltage Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107108.0,/5mxc7uNtFOZm2ly0BxixxGPvPlb.png,Wattpad,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-01-24,1781246,95,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Disaster strikes... again.,Beautiful Wedding,False,5.4,178
359,False,/sqfam7wEpmyG9Fx0AdVQYrLcIfy.jpg,,0,,Thriller,Crime,Drama,,,,,,,https://www.netflix.com/title/81686583,1298238,tt31227161,,MX,,,,,es,Príncipes salvajes,"A group of wealthy teenagers commit crimes that escalate from petty mischief to dangerous plots, causing chaotic consequences — but not for themselves.",100.144,/iEe9RODlNgobupiksZ2vE4TZwUg.jpg,,95249.0,/2pM7Vj4HZyDkuB6hwi4thYdZm6I.png,BH5,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17333.0,,Tigre Pictures,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MX,Mexico,,,,,,,,,,,2024-08-27,0,99,,Spanish,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Untamed Royals,False,6.215,79
360,False,/bz7bdPMzBQcWTsyiT7LrLm0S4rL.jpg,,90000000,,Thriller,Fantasy,Comedy,Family,Mystery,,,,,,10756,tt0338094,,US,,,,,en,The Haunted Mansion,"Workaholic Jim Evers and his wife/business partner Sara get a call one night from  a mansion owner, Edward Gracey, who wants to sell his house. Once the Evers family arrive at the mansion, a torrential thunderstorm of mysterious origin strands them with the brooding, eccentric Gracey, his mysterious butler, and a variety of residents both seen and unseen.",104.521,/lGi5yio4pdDz5PkSeZCbnMQz5vK.jpg,,47122.0,,Doom Buggy Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,3538.0,,Gunn Films,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2003-11-26,182290266,99,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Check your pulse at the door... if you have one.,The Haunted Mansion,False,5.669,2004
361,False,/uj2duAkn6zUmRSbjyEr7XUeIWsJ.jpg,,0,,Animation,Action,Horror,,,,,,,https://www.sonypictures.com/movies/residentevildeathisland,1083862,tt26674627,,JP,,,,,ja,バイオハザード：デスアイランド,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",144.962,/qayga07ICNDswm0cMJ8P3VwklFZ.jpg,,7220.0,/dD0x5awPmtx4sAr2pNvkmxkCODh.png,Capcom,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140891.0,/dDZmFY9hGiDmp8G3Yh2bFd80O1l.png,Quebico,JP,82346.0,/jqgK6CSkPrEsIv6Nk390JaBcXYF.png,Sony Pictures,JP,36342.0,/3xYrMZn6SrupK4R83EUgNPjzqj4.png,Sammy,JP,12386.0,/oxvw2Mrq3GcTxFc2mlT7E5tpek7.png,Robot Communications,JP,2073.0,/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png,KADOKAWA,JP,7164.0,/vHsaqTkQ2ZTbdqrCA272YahoVlg.png,TMS Entertainment,JP,,,,,,,,,,,,,,JP,Japan,,,,,,,,,,,2023-06-22,53929,91,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Destinies intertwined. A world gone mad.,Resident Evil: Death Island,False,7.369,971
